product_group,product_class,item_code,product_name,vendor_name,mrp,barcode
Pioneer,Non Moving-Pioneer,82476,Two Color Mercury Bowl 1500ML-Assorted,DPL,95,845944091741
Regal,WOOD GLASSES,811525,GLASS-TDH-304,BBML(F),"4,880",811525
Best Buy,Home Decore (Yiwu),903400,GLASS FLOWER VASE-SUPERIOR-IMP,BBUY,395,903400
Best Buy,Home Decore (Yiwu),903401,GLASS FLOWER VASE-ART-IMP,BBUY,255,903401
Best Buy,Home Decore (Yiwu),903402,GLASS FLOWER VASE-SPLENDID-IMP,BBUY,555,903402
Best Buy,Home Decore (Yiwu),903403,FLOWER VASE-CRAFT-IMP,BBUY,100,903403
Best Buy,Best Buy-Import,903404,OIL POT-MINI-IMP,BBUY,70,903404
Best Buy,Home Decore (Yiwu),903405,TABLE LAMP WITH LIGHT-IMP,BBUY,595,903405
Best Buy,Home Decore (Yiwu),903406,PLASTIC FRUIT-IMP,BBUY,55,903406
Best Buy,Mobile Recharg,903407,FUN LIGHT & MUSIC TOYS-IMP,BBUY,235,903407
Best Buy,Mobile Recharg,903408,JOLLY LIGHT & MUSIC TOYS-IMP,BBUY,425,903408
Premium,Short Stool-Premium,76784,Sweety Stool - Red,DPL,160,845944010575
Best Buy,Stationary (Yiwu),903409,3D ANIMATED PENCIL BOX-IMP,BBUY,115,903409
Best Buy,Stationary (Yiwu),903410,ANIMATED METAL PENCIL BOX-IMP,BBUY,135,903410
Best Buy,Toys and sports (Impor,903411,INFLATABLE BALLOON-BULKY-IMP,BBUY,55,903411
Best Buy,Toys and sports (Impor,903412,INFLATABLE BALLOON-STANDARD-IMP,BBUY,35,903412
Best Buy,Toys and sports (Impor,903413,INFLATABLE BALLOON-MINUTE-IMP,BBUY,22,903413
Winner,Thermo-Flask,78463,Victoria Vacuum Flask-3L,DPLS,"1,570",845944065599
Winner,Thermo-Flask,78464,Elite Vacuum Flask-1L,DPLS,670,845944065605
Winner,Thermo-Flask,78465,Ranger Vacuum Flask-1L,DPLS,710,845944065612
Winner,Thermo-Flask,78466,Delta  Vacuum Flask-1L,DPLS,670,845944065629
Pioneer,Kitchenware-Pioneer,911753,Vegetable Washing Net 30 CM - Assorted,DPL,70,843635115349
Pride,PC Bottle-Pride,95274,Kiwi Water Bottle 1000 ML,DPL,90,845944048714
Vision-RAC,Drinkit Stand,910782,ABC Stand (3 Step) - Blue,DPLE,"1,150",845944048868
Goodluck,COMB,78693,Princess Hair Clip - Angela,DPLS,16,845944073235
Goodluck,Stationary AICA,81100,Good Luck Super Glue  - 4 Gm,DPLS,19,81100
Goodluck,COMB,920447,Princess Hair Clip - Dhalia,DPLS,16,920447
Regal,METAL SOFA SET,812072,SSC-201-7-1-66(1PART)(FEBRIC-120),BBML(F),"10,380",812072
Sigma,Comfy Mattress,820070,"Comfy Emporio Mattress  78""X59.05""X4""",BBMLT,470,820070
Sigma,Comfy Mattress,820072,"Comfy Emporio Mattress  78""X36""X4""",BBMLT,"5,494",820072
Sigma,Comfy Mattress,820073,"""Comfy Nexa Mattress  78""""X36""""X4""""",BBMLT,"5,651",820073
Swift,CLK N WARRANTY LIGHT,807216,Non Warranty CFL 23W E27 SpiralGreen-C,RPLE,65,807216
Best Buy,Water Purifier-,903883,Pureit Ultima 418,BBUY,"15,000",903883
Best Buy,Mobile Recharg,903885,PLASTIC ANIMAL-COW-IMP,BBUY,350,903885
Pride,Trading-Pride,79637,Medical Equipment Set-D169-119 (Trading),DPL,110,79637
Pride,Trading Toys-Pride,79638,Medical Equipment Set-Sd169-78 (Trading),DPL,125,79638
Pride,Trading Toys-Pride,79639,Medical Equipment Set-D169-112 (Trading),DPL,110,79639
Best Buy,Kitchenware (Import),903792,FOOD COVER 31*31CM-IM,BBUY,300,903792
Best Buy,Kitchenware (Import),903793,FOOD COVER 35CM-IM,BBUY,155,903793
Best Buy,General Household I,903797,S/S BASKET 28.5CM-IM,BBUY,550,903797
Best Buy,General Household I,903798,PLASTIC CIRCLE FOOD COVER 23&26CM-IM,BBUY,250,903798
Best Buy,General Household I,903799,APPLE NET BASKET-IM,BBUY,450,903799
Best Buy,Kitchenware (Import),903800,S/S OIL NET 8CM-IM,BBUY,100,903800
Best Buy,Kitchenware (Import),903801,S/S OIL NET 12CM-IM,BBUY,300,903801
Best Buy,Lifestyle,903802,MIRROR BIC-0511H-IM,BBUY,320,903802
Best Buy,Lifestyle,903803,MIRROR BPO-1274-IM,BBUY,345,903803
Power,Bowl,920907,Smart Bowl with Lid-Camellia,MLMN,130,845944069917
Promising,Decorator Table-Promising,82452,Deco Classic Table 6 Seat Plas/Leg - Rose Wood,DPL,"2,750",845944010865
Sonic,BLZ MULTI PLUG & ADAPTER,706311,Multi extension cord with USB (BLZ-706311),RPLE,970,706311
Topper,Bright Eco. Utensils,805191,Economy Bright Lid (Sora) - 12 (BS),RFL,95,8051910000002
Best Buy,Life Style (Yiwu),903744,UMBRELLA-YR3204-IMP,BBUY,425,903744
Best Buy,Life Style (Yiwu),903745,UMBRELLA-YR3208-IMP,BBUY,425,903745
Best Buy,General Household I,903751,DUSTBIN-EXCLUSIVE-IMP,BBUY,425,903751
Pioneer,Others Chair-Pioneer,82366,Transpa Ventral (Arm) Chair - Trans Gray,DPL,"2,050",845944011701
Prime,Arm Less Chair-Prime,82376,Imperial Chair,DPL,"1,950",845944010995
Goodluck,Baby Items,920386,Pogo Water Bottle-780 ML (Goodluck),DPLS,110,920386
Goodluck,Baby Items,920389,Babo Water Bottle-550 ML (Goodluck),DPLS,105,920389
Goodluck,Baby Items,920391,Simon Water Bottle-550 ML (Goodluck),DPLS,100,920391
Decent,Decent-Spoke,78734,Bicycle Spoke With Nipple - MTB -143mm-16In,BCYCL,285,78734
Speed,CLK TABLE FAN,807051,CLICK Table Fan (16XKnife) White,RPLE,"2,150",84594408003
Regal,METAL COMFY FOAM,99373,"POLY FOAM 72""X48""X1/8""",BBML(F),114,99373
Regal,METAL COMFY FOAM,811655,"POLY FOAM 72""X48""X1/2""",BBML(F),440,811655
Regal,METAL COMFY FOAM,811659,"POLY FOAM 72""X48""X1.5""",BBML(F),"1,375",811659
Regal,METAL COMFY FOAM,811633,"POLY FOAM 72""X36""X3""",BBML(F),"2,045",811633
Power,Bowl,920903,Smart Bowl with Lid-Oliva,MLMN,130,845944069870
Power,Clearance Sales-2,920904,Cereal Bowl With Lid-Lilac,MLMN,120,845944069887
Power,Bowl,920905,Smart Bowl with Lid-Lilac,MLMN,130,845944069894
Regal,METAL COMFY FOAM,811658,"POLY FOAM 72""X48""X1""",BBML(F),910,811658
Regal,METAL COMFY FOAM,811630,"POLY FOAM 22""X22""X3""",BBML(F),380,811630
Shine,Basin and Sink Tap,98443,Pillar Cock(W)-Thread Moving,RPL,407,98443
Shine,Wall Shower,98418,SQUARE LED WALL SHOWER 8INCH,RPL,"2,314",98418
Shine,Trading Batthroom Fitting,98419,ROUND LED WALL SHOWER 8INCH,RPL,"2,144",98419
Shine,Faucet and Hand Shower,98416,Fancy Hand Showr- Chroming-Blue,RPL,679,98416
Shine,Basin and Sink Tap,98436,Sink Cock (W) Thread Moving-S1 (90),RPL,268,98436
Power,Tray,920840,"16"" Rtg Handle Tray -Coffee Splash",MLMN,400,845944069023
Power,Mug,920719,Valentine Mug -Fisherman,MLMN,115,845944068064
Prado,Service Bowl-Prado,86188,Sophia Bowl Small,DPL,40,845944091796
Goodluck,COMB,78695,Princess Hair Band - Victoria,DPLS,25,78695
TEL Household,Hanger-HH-TEL,99017,Moving Hanger-41cm Blue -TEL,TEL,20,845944040015
Premio,Plast Metal Chair-Premio,82377,Classroom Chair (Classic) - Black,DPL,"2,650",845944011015
Vision-RAC,VSN Refr.Special Pro,75287,VSN refrigerator VIS-196L Golden Flower,DPLE,"27,600",75287
Regal,WOODEN SOFA,811647,SSC-313-3-1-00(Febric-C-1)(Classic),BBML(F),"18,900",811647
Best Buy,Kitchenware (Local),903491,Haman Wooden  Exclusive,BBUY,155,903491
Swift,CLK PIANO SWITCH,807648,Piano Duplex-Bell Push,RPLE,50,807648
Swift,CLK PIANO SWITCH,807645,Piano Duplex-2 pin socket,RPLE,55,807645
Swift,CLK PIANO SWITCH,807649,Piano Duplex-Fan Regulator,RPLE,240,807649
Swift,CLK VARIOUS LED,807946,Click LED Tube 9W T5,RPLE,638,807946
Shine,Soap Case-,86690,Supreme Soap Case(W)-Double,RPL,58,86690
Shine,Trading Batthroom Fitting,701055,Oil Rubbed Bronze Hand Shower,RPL,"1,429",701055
Shine,Wall tap,70792,Wall Tap-King (Black),RPL,122,70792
Shine,Wall tap,70791,Wall Tap-King (Pink),RPL,122,70791
Shine,Wall tap,70790,Wall Tap-King (TP-White),RPL,122,70790
Regal,METAL SOFA SET,812074,SDC-201-7-2-66(1PART)(FEBRIC-120),BBML(F),"17,000",812074
Regal,METAL SOFA SET,811708,STC-201-7-3-66(1PART)(FEBRIC-120),BBML(F),"19,380",811708
Regal,WOODEN SOFA,812706,AURORA-SFC-309-3-4-20(CLASSIC)//(FEBRIC-119),BBML(F),"23,750",812706
Regal,LB OFFICE FURNITURE,811886,ETO-111-1-1-36,BBML(F),"8,200",811886
Pacific,Food Cont-Pacfic,76836,Choco Box 6000 ML,DPL,150,845944091055
Shine,Other Accessoires,85927,"uPVC Drainage Net 3""",RPL,13,85927
Shine,Other Accessoires,85998,uPVC Plain Bend 90°(40mm)Flash Tank,RPL,26,85998
Shine,Trading Batthroom Fitting,701027,Mixture Tap (CH)-  Lever SP,RPL,"1,154",701027
Shine,Plastic Pan-,98457,Shine Bath Mat(Green)-s,RPL,279,98457
Shine,Plastic Pan-,98456,Floor Mat 2 pcs set(s),RPL,241,98456
Shine,Wall tap,98408,Stop Valve-White,RPL,119,98408
Shine,Wall tap,98420,Wall Tap Eco(W1)-Red,RPL,50,98420
Sonic,BLZ SMART LED LIGHT,78895,Shine LED Torch Light(SHN-0018),RPL,280,78895
Sonic,BLZ SMART LED LIGHT,78896,Shine LED  Lantern (SHN-3351),RPL,610,78896
Regal,METAL COMFY FOAM,811660,"POLY FOAM 72""X48""X2""",BBML(F),"1,810",811660
Regal,METAL BED(BDH),812119,BDH-205-2-1-66(3PART),BBML(F),"13,070",812119
Shine,Trading Batthroom Fitting,98413,Fancy Hand Shower-Green,RPL,255,98413
Shine,Faucet and Hand Shower,98414,Elegant Hand Shower-Gray,RPL,372,98414
Shine,Faucet and Hand Shower,98444,Elegant Push Shower-White,RPL,379,98444
Shine,Faucet and Hand Shower,98446,Deluxe Push Shower-Cream,RPL,392,98446
Shine,Basin and Sink Tap,98435,Sink Cock (W) Thread Moving-S1 (45-L),RPL,318,98435
Pacific,Trading-Pacific,82442,Water Bottle-9204(1000Ml) (Imp),DPL,215,82442
Regal,METAL COMFY FOAM,811470,"SEMI RUBBER FOAM 78""X60""X2""",BBML(F),"3,050",811470
Shine,Trading Batthroom Fitting,701033,Shine Hand Dryer,RPL,"4,000",701033
Shine,Trading Batthroom Fitting,701032,Shine Auto Liquid Dispenser,RPL,800,701032
Shine,Flash Tank-,98465,Supreme Flush Tank (White),RPL,850,98465
Shine,Plastic Pan-,98448,Toilet Pan with Foot stand (SM Blue),RPL,228,98448
Best Buy,Stationary,903758,Drawing book small,BBUY,45,903758
Best Buy,Stationary,903759,Adorsho lipi,BBUY,30,903759
Best Buy,Electronics (Local),903764,Microscope,BBUY,"5,000",903764
Best Buy,Stationary,903765,Stop watch-Digital,BBUY,325,903765
Best Buy,Stationary,903769,Vinyl Hand  Gloves,BBUY,5,903769
Best Buy,Toys and sports (Local,903771,Foot ball Small,BBUY,175,903771
Best Buy,Grocery,96388,Milkies Biscuit-(Big),BBUY,16,96388
Best Buy,Grocery,96389,Tea Break Biscuit,BBUY,48,96389
Best Buy,Grocery,96391,krako (Masala Masti),BBUY,12,96391
Best Buy,Grocery,96392,krako (Magic Chutney),BBUY,12,96392
Best Buy,Grocery,96393,Chanachur(Hot)-150gm,BBUY,30,96393
Best Buy,Grocery,96394,Chanachur-Hot-350gm,BBUY,75,96394
Power,Clearance Sales-2,78638,"8.5"" Bowl -LORA",MLMN,130,845944062796
Power,Clearance Sales-2,78639,"7.5"" Bowl -LORA",MLMN,115,845944062802
Power,Clearance Sales-2,78640,"6"" Bowl -LORA",MLMN,80,845944062819
Power,Clearance Sales-2,78641,"4.75"" Finni Bowl -LORA",MLMN,50,845944062826
Power,Bowl,78642,"4.2"" Princess Bowl with Lid -LORA",MLMN,70,78642
Power,Bowl,78643,"6"" Double Handle Bowl with Lid- LORA",MLMN,105,78643
Power,Clearance Sales-2,78644,Salt Pot -LORA,MLMN,65,845944062833
Power,Clearance Sales-2,78645,"4.5"" Glass -Lora",MLMN,75,845944062840
Power,Clearance Sales-2,78646,"3.2"" Soup Bowl-Dahlia",MLMN,35,845944072269
Power,Clearance Sales-2,78647,"4"" Curry Bowl-LoRA",MLMN,65,845944062857
Titan,Non Auto GSTV,80390,DOUBLE SS LP STOVE  2-41 LPG,RMIL,"2,000",2202082142338550
Titan,RFL Auto Gas Stove,80391,DOUBLE SS NG STOVE 2-21 NG NM,RMIL,"1,750",80391
Swift,CLK GANG SWITCH,94863,CLICK-PREMIUM-FAN REGULATOR WITH SWITCH,RPLE,395,94863
Swift,CLK GANG SWITCH,94864,CLICK-PREMIUM-TELEPHONE AND COMPUTER SOCKET,RPLE,250,94864
Swift,CLK HOLDER AND CEILING ROSE CEILING,94865,Click-Hexagonal Thread Holder,RPLE,65,94865
Swift,CLK HOLDER AND CEILING ROSE CEILING,94866,Click-Thread Pended Holder,RPLE,50,94866
Swift,CLK HOLDER AND CEILING ROSE CEILING,94867,Click-Round Pin Holder,RPLE,55,94867
Swift,CLK HOLDER AND CEILING ROSE CEILING,94868,Click-Long Pin Holder,RPLE,50,94868
Swift,CLK HOLDER AND CEILING ROSE CEILING,94869,Click-Pended Pin Holder,RPLE,40,94869
Sigma,Support Ind Item Roto,90528,SD 01 -Blue,BBMLT,"1,080",90528
Sigma,Support Ind Item Roto,90529,SD 02 - Blue,BBMLT,"1,590",90529
Sigma,Support Ind Item Roto,90530,SD 03 -Blue,BBMLT,"3,070",90530
Sigma,Support Ind Item Roto,90531,SD 04 - Blue,BBMLT,"3,070",90531
Turbo,Shovel,80885,Kurni Pan Pata # 8,RFL,90,8088500000005
Turbo,Shovel,80886,Kurni Round # 8,RFL,68,8088600000004
Turbo,Shovel,80887,Kurni Round # 5,RFL,55,8088700000003
Prestige,Super Bucket-Prestige,91369,Super Bucket 10L - SM Blue,DPL,140,845944040671
Prestige,Super Bucket-Prestige,91370,Super Bucket 10L - Red,DPL,140,91370
Best Buy,General Household L,77183,Floor Cleaner (Net 3 High Quality ),BBUY,460,77183
Prominent,Lid Bucket-Prominent,91178,Square Bucket With Water Tap 25L,DPL,440,845944090492
Terrific,RMIL 2- Classic SP,808189,SP-RIP Open well 60/60 15HP,RMIL-2,"97,342",808189
Terrific,RMIL 2- Classic SP,808190,SP-RIP Open well70/60 20HP,RMIL-2,"137,327",808190
TEL Household,Bowl-HH-TEL,93091,Laundry Bowl Big Red-TEL,TEL,130,93091
TEL Household,Basket-HH–TEL,93092,Jhaka (Basket) small -Red,TEL,130,93092
Turbo,CP and Spares,83537,"Suction cover 2½""X2½"" SL",RFL,220,8353700000002
TEL Household,Super Bucket Black-HH –TEL,86733,Super Bucket 12L Black-TEL,TEL,85,845944018601
Prime,Dining Table-Prime,86243,Dining Table 4 Seat Rtg P/L - Rose Wood,DPL,"1,800",86243
Techno,Domestice Pump,85023,"WP(DJet)1""X2""/1¼""-1.5HP (RDJm505A1)",RMIL,"14,260",85023
Power,Melamine -Advance,92483,"7.5"" Square Plate-Elegant",MLMN,105,845944027474
Power,Clearance Sales-2,92484,"Square Plate 7.5""-GRASS",MLMN,105,845944027481
Power,Clearance Sales-2,92485,"Rice Plate 12""-BLUE RAY",MLMN,230,845944027498
Power,Clearance Sales-2,92486,"Rice Plate 12""-ELEGANT",MLMN,230,845944027504
Power,Clearance Sales-2,92487,"Rice Plate 12""-GRASS",MLMN,230,845944027511
Power,Clearance Sales-2,92488,"8.5"" Rice Spoon-BLUE RAY",MLMN,60,845944063175
Power,Clearance Sales-2,92489,"8.5"" Rice Spoon-CHEERY",MLMN,60,845944063182
Power,Clearance Sales-2,92490,"8.5"" Rice Spoon-DAISY",MLMN,60,845944063199
Power,Clearance Sales-2,92492,"8.5"" Rice Spoon-GRASS",MLMN,60,845944063212
Power,Clearance Sales-2,92493,"8.5"" Rice Spoon-MALOTI",MLMN,60,845944063229
Power,Clearance Sales-2,92494,"8.5"" Rice Spoon-RAINBOW",MLMN,60,845944063236
Winner,Toilet - Brush,91209,Brush-Toilet-Pink- 51 cm,DPLS,80,845944028655
Winner,Toilet - Brush,91210,Brush-Toilet-Calssic-Pink- 51 cm,DPLS,85,845944028662
Topper,TPR NS Regular,80824,Topper Casserole with Lid - 24 cm,RFL,"1,265",8082400000004
Topper,Bright SS Spoon,80275,PB SS Table Spoon-18 CM,RFL,18,8027500000004
Topper,Bright SS Spoon,80276,PB SS Fork Spoon-18 CM,RFL,18,8027600000003
Topper,Bright SS Spoon,80277,PB SS Tea Spoon-15 CM,RFL,16,8027700000002
Topper,Bright SS Spoon,80278,PB SS Pickle Spoon-20 CM,RFL,17,8027800000001
Techno,Valve,801073,"Brass Check Valve 1.5""",RMIL,765,801073
Techno,Valve,801074,"Brass Check Valve 2""",RMIL,950,801074
Techno,Capacitor,808353,CAPACITOR 2.5 MF,RMIL,25,808353
Techno,Capacitor,808354,CAPACITOR 3.5 MF,RMIL,62,808354
Titan,GAS STOVE SPARE,80500,GSSP STAND ROUND BLACK,RMIL,195,80500
Power,Clearance Sales-2,78609,"8"" Coup Spoon- LORA",MLMN,45,845944062642
Power,Clearance Sales-2,78610,"11.5"" Coup Spoon- LORA",MLMN,65,845944062659
Power,Clearance Sales-2,78611,Tea Spoon 12 pcs set –LORA,MLMN,165,845944062666
Power,Clearance Sales-2,78612,Fork Spoon 12 pcs set -LORA,MLMN,165,845944062673
Power,Clearance Sales-2,78613,Design Rice Spoon- LORA,MLMN,65,845944062680
Power,Mug,78614,Juice Mug - LORA,MLMN,80,78614
Power,Mug,78615,Flat Lid-Assorted,MLMN,20,845944069931
Power,Melamine -Advance,78616,Round Lid- Lilac,MLMN,35,845944067968
Power,Tray,78617,"16"" Rtg Handle Tray -LORA",MLMN,430,845944067265
Power,Tray,78618,"16"" Wave Handle Tray -LORA",MLMN,345,78618
Power,Tray,78619,"12.6"" Rtg Handle Tray- LORA",MLMN,280,845944069108
Power,Tray,78620,"18"" Rtg Handle Tray- LORA",MLMN,490,845944067272
Power,Clearance Sales-2,78390,"Fish Bowl 6.25""-Orange",MLMN,60,845944028389
Power,Clearance Sales-2,78391,"Bowl Mickey 6""-Red",MLMN,78,845944028396
Power,Mel. Clearance Sales,78392,"6"" Bowl Mickey-Green",MLMN,75,845944028402
Power,Clearance Sales-2,78393,"Bowl Mickey 6""-Yellow",MLMN,75,845944028419
Power,Clearance Sales-2,78394,"Bowl Mickey 6"" - Orange",MLMN,75,845944028426
Power,Color - Melamine,78395,"Bowl Mickey 6"" -Purple",MLMN,75,845944028433
Power,Clearance Sales-2,78396,Single Handle Bowl 5.5'' - Purple,MLMN,55,845944028440
Power,Clearance Sales-2,78397,Single Handle Bowl 5.5'' - Orange,MLMN,55,845944028457
Power,Melamine -Advance,78543,"9"" Classic Plate-Shadow",MLMN,140,845944029102
Best Buy,General Household L,95827,Table Mat Rubber 2 Pieces Set Big,BBUY,160,95827
Best Buy,General Household L,95828,Table Mat Rubber 2 Pieces Set Small,BBUY,120,95828
Best Buy,Kitchenware (Local),95829,Water Strainer-Big,BBUY,50,95829
Best Buy,Kitchenware (Local),95830,Dal Mixture Wooden,BBUY,25,95830
Premio,Royal Chair-Premio,86198,Royal Chair (Fit) - Black,DPL,800,845944009838
Premio,Royal Chair-Premio,86199,Royal Chair (Fit) - Sandal Wood,DPL,800,845955009838
Premio,Royal Chair-Premio,86200,Royal Chair (Fit) - Rose Wood,DPL,800,86200
Techno,Non moving techno,85119,"SP(HD)-6""/5.5HP/3""Dn(150QRFLm30-3)",RMIL,"69,000",85119
Best Buy,General Household I,77013,Spatula-10366-IM,BBUY,70,77013
Topper,Bright Eco. Utensils,80776,Economy Bright Lid - Rice Bowl - 10,RFL,0,80776
Topper,Bright Eco. Utensils,80777,Economy Bright Lid - Rice Bowl - 11,RFL,0,80777
Topper,Bright Eco. Utensils,80778,Economy Bright Lid - Rice Bowl - 12,RFL,0,80778
Best Buy,General Household I,901085,MICROWAVE AIRTIGHT 4 UNIT SET  BOX9624 (IMP),BBUY,375,901085
Best Buy,General Household I,901086,MICROWAVE AIRTIGHT DINNER BUCKET9683(1.2L)(IMP),BBUY,230,901086
Best Buy,Kitchenware (Import),901087,MICROWAVE AIRTIGHT DINNER BUCKET9684(950ml)-IMP,BBUY,195,901087
Best Buy,General Household L,901088,MICROWAVE AIRTIGHT DINNER BUCKET 9684(1200ML),BBUY,250,901088
Best Buy,Kitchenware (Import),901089,LUNCH BOX-SS SMALL (1L) 9559  (IMP),BBUY,475,901089
Best Buy,Kitchenware (Import),901090,LUNCH BOX-SS SMALL (1L) 9707  (IMP),BBUY,450,901090
Best Buy,Kitchenware (Import),901091,RECT. FOOD CONTAINER -SS 8903(SET)(420+790+1320m,BBUY,995,901091
Best Buy,General Household I,901092,ROUND FOOD CONTAINER-SS 8918 (SET)  (IMP),BBUY,555,901092
Best Buy,Best Buy-Import,901093,LUNCH BOX-SS 8504 930ML  (IMP),BBUY,450,901093
Best Buy,Best Buy-Import,901094,LUNCH BOX-SS 8506 1230ML  (IMP),BBUY,795,901094
Best Buy,Water Bottle (Local),901095,CHICKEN KETTLE (0.35L)-9295 (IMP),BBUY,135,901095
Best Buy,Water Bottle (Local),901096,CHICKEN KETTLE  (0.7L)-9363(IMP),BBUY,135,901096
Best Buy,Electronics (Local),901097,CHICKEN KETTLE (0.7L)-9399(IMP),BBUY,180,901097
Best Buy,General Household I,901098,CRYSTAL CUP (0.589L)-8002 (IMP),BBUY,125,901098
Best Buy,Water Bottle (Import,901099,FASHION BOTTLE (0.6L)-8003(IMP),BBUY,115,901099
Best Buy,Home Decore (IMPORT),901100,PHOTO FRAME BIG SIZE 6*4INCH(IMP),BBUY,185,901100
Best Buy,General Household I,77130,Container Storage-2150ml-5603-IMP,BBUY,320,77130
Best Buy,General Household I,77131,Container Storage-Square 2200ml-5609-IMP,BBUY,335,77131
Prestige,Acces-Prestige,76326,Beauty Bowl,DPL,20,76326
Pioneer,Table ware-Pioneer,95170,Japanese Gift Pack,DPL,220,845944041456
Regal,WOODEN SOFA,99355,TCC-302-1-1-20(BUTTERFLY),BBML(F),"8,200",99355
Regal,WOOD GLASSES,99356,Centre Table-Glass-Moon,BBML(F),"1,950",99356
Swift,PVC Insulating Tape(,94985,CLICK-PVC  Insulating Tape 10 Yrds - Dark Blue,RPL,25,94985
Vision-Style,VS Portable Elec,94797,Proton Power Bank PC-2.6K,PIP(E),740,94797
Vision-Style,VS Portable Elec,94798,Proton Power Bank PC-W6K,PIP(E),"1,610",94798
TEL Household,Coin Bank-HH-TEL,87999,Mayer Bank Yellow-TEL,TEL,50,87999
Best Buy,Footware (Local),77224,Gents Sleeper Lotto 861-7715,BBUY,485,77224
Best Buy,Footware (Local),77223,Gents Sleeper Lotto 861-9915,BBUY,485,77223
Best Buy,Lifestyle,77222,Gents Sleeper Lotto 861-6615,BBUY,485,77222
Best Buy,Footware (Local),77221,Gents Sleeper Lotto 861-6546,BBUY,485,77221
Best Buy,Footware (Local),77220,Gents Sleeper Lotto 861-6846,BBUY,485,77220
Best Buy,Lifestyle,77219,Gents Sleeper Lotto 861-5568,BBUY,485,77219
Best Buy,Footware (Local),77218,Gents Sleeper Lotto 861-7768,BBUY,485,77218
Turbo,Shovel,80880,MS Belcha Heavy,RFL,470,80880
Turbo,Shovel,80881,MS Belcha Medium,RFL,445,8088100000009
Regal,LB MULTP SHELF(MSC),99618,Multipurpose Shelf - MSC-107-1-1-48(2Part),BBML(F),"6,300",99618
Regal,LB BED SET,99619,Double Bed-BDH-103-1-1-11(4Part),BBML(F),"14,800",99619
BIZLI,BIZLI Cable(RFL),96200,BYA-FR (1.0 re)-1w,CABLE,"1,955",96200
BIZLI,BIZLI Cable(RFL),96201,BYA-FR (1.5 re)-1w,CABLE,"2,840",96201
BIZLI,BIZLI Cable(RFL),96202,BYA-FR (2.5 re)-1w,CABLE,"4,625",96202
BIZLI,BIZLI Cable(RFL),96203,BYA-FR (1.0 rm) Black,CABLE,"2,030",96203
BIZLI,BIZLI Cable(RFL),96204,BYA-FR (1.3 rm) Black,CABLE,"2,565",96204
Best Buy,Kitchenware (Local),93687,Dish Round  31 CM W-33 GDGL,BBUY,500,93687
Best Buy,Kitchenware (Local),93688,Plate Dinner  27 CM W-33  GDPL,BBUY,200,93688
Best Buy,Kitchenware (Local),93689,Plate Dessert 23 CM W-33  GDPL,BBUY,100,93689
Best Buy,General Household L,93690,Bowl 19 CM W-33 GDPL,BBUY,110,93690
Best Buy,General Household L,93691,Bowl 25 CM W-33 GDPL,BBUY,220,93691
Best Buy,Glassware (Local),93692,Cup Tea & Saucer W-33 GDPL,BBUY,160,93692
Best Buy,Kitchenware (Local),93693,Dish Round 31 CM W-33 GDPL,BBUY,500,93693
Best Buy,Glassware (Local),93694,Mug Coffee  W-33 GD-1,BBUY,170,93694
Best Buy,Ceramics (Local),93695,Mug Coffee W-33 GD-2,BBUY,170,93695
Best Buy,Glassware (Local),93696,Mug Coffee  W-33 GD-3,BBUY,170,93696
Techno,Classic Submersible,85777,"SP(HD)-6""/7.5HP/220V/3""Dn  (150QRmB/3)",RMIL,"69,000",85777
Best Buy,Kitchenware (Local),93122,PRESSURE COOKER NOAH-6.5 LTR,BBUY,"1,370",93122
Best Buy,Stationary,93169,Sharpener- Brittle,BBUY,25,93169
Decora,PVC Others Door,89212,Aluminum Bubble Insulation (64ft x 4.75ft),BBML,"3,380",89212
Best Buy,Home Decore (Local),93142,Table Mat-Daba-2,BBUY,60,93142
Prado,Locksy Cont-Pulsar,82157,Locksy Sq Container High-1.1L,DPL,90,845944042279
Best Buy,Kitchenware (Local),93152,School Bag Sea gold,BBUY,400,93152
Best Buy,Stationary,93157,pencil Box-Doriaemon,BBUY,70,93157
Goodluck,Feeder,81242,Feeding Bottle with Water Nipple 120ML-Blue,DPLS,95,81242
Shine,Trading Batthroom Fitting,85828,Pillar Cock (W)- Handle,RPL,124,84594401688
Shine,Trading Batthroom Fitting,85839,Sink Cock(CH)-Handle,RPL,278,84594401699
Shine,Wall tap,85845,Bib Cock (CH)-Star,RPL,225,84594401705
Turbine,B. Fittings Regular,80005,Moving Pillar Cock,RFL,"2,000",8000500000007
Duranta,"Complete Cycle 20""",85482,Duranta Steel 1-Spd Scool-M-20.01-Orange,BCYCL,"9,415",85482
Power,Clearance Sales-2,92319,"9.5"" Fry Spoon -Cosmos",MLMN,50,845944014412
Titan,RPL-GSTV Hose Pipe,807009,Premium pressure hose pipe 164 RFT (Titan) (Y),RMIL,11,2202101482147700
Terrific,GOOD RIDE TYRE,808684,GR/TBR-10.00R20/18PR-CR926-FRONT-TT,BBMLT,"32,360",808684
Terrific,GOOD RIDE TYRE,808372,GR/TBR-7.50R16/14PR-CR950-ALL-TT,BBMLT,"16,824",808372
Terrific,GOOD RIDE TYRE,808373,GR/TBR-7.50R16/14PR-CM981/BK-BACK-TT,BBMLT,"12,730",808373
Best Buy,General Household I,903088,3D PVC METALIC TABLE CLOTH-PW5-003-S18(IMP),BBUY,200,903088
